Year,Round,TrackID,DriverID,TeamID,DriverTeamID,QualifyingPosition,ChampionshipStanding,ChampionshipPoints,Points,RecentFormPoints,RecentQualiPos,RecentFinishPos,FinishingPosition
2023,22,Yas Island,TSU,AlphaTauri,TSU_AlphaTauri,6.0,14.0,13.0,4.0,1.4,15.2,12.4,8
2023,22,Yas Island,HAM,Mercedes,HAM_Mercedes,11.0,3.0,232.0,2.0,5.8,5.4,11.0,9
2023,22,Yas Island,STR,Aston Martin,STR_Aston Martin,13.0,10.0,73.0,1.0,5.2,15.6,9.0,10
2023,22,Yas Island,RIC,AlphaTauri,RIC_AlphaTauri,15.0,17.0,6.0,0.0,1.2,13.6,13.0,11
2023,22,Yas Island,OCO,Alpine,OCO_Alpine,12.0,12.0,58.0,0.0,4.0,12.2,9.8,12
2023,22,Yas Island,GAS,Alpine,GAS_Alpine,10.0,11.0,62.0,0.0,2.8,8.8,9.4,13
2023,22,Yas Island,ALB,Williams,ALB_Williams,14.0,13.0,27.0,0.0,0.8,12.0,12.4,14
2023,22,Yas Island,HUL,Haas F1 Team,HUL_Haas F1 Team,8.0,16.0,9.0,0.0,0.0,13.6,14.2,15
2023,22,Yas Island,SAR,Williams,SAR_Williams,20.0,21.0,1.0,0.0,0.2,15.0,14.2,16
2023,22,Yas Island,ZHO,Alfa Romeo,ZHO_Alfa Romeo,19.0,18.0,6.0,0.0,0.4,15.6,13.6,17
2023,22,Yas Island,SAI,Ferrari,SAI_Ferrari,16.0,4.0,200.0,0.0,8.6,7.4,7.8,18
2023,22,Yas Island,BOT,Alfa Romeo,BOT_Alfa Romeo,18.0,15.0,10.0,0.0,0.8,11.2,13.6,19
2023,22,Yas Island,MAG,Haas F1 Team,MAG_Haas F1 Team,17.0,19.0,3.0,0.0,0.0,14.2,15.6,20
2024,1,Sakhir,VER,Red Bull Racing,VER_Red Bull Racing,1.0,0.0,0.0,26.0,25.2,2.6,1.0,1
2024,1,Sakhir,PER,Red Bull Racing,PER_Red Bull Racing,5.0,0.0,0.0,18.0,10.2,8.6,7.0,2
2024,1,Sakhir,SAI,Ferrari,SAI_Ferrari,4.0,0.0,0.0,15.0,8.6,8.2,7.4,3
2024,1,Sakhir,LEC,Ferrari,LEC_Ferrari,2.0,0.0,0.0,12.0,10.2,1.4,9.4,4
2024,1,Sakhir,RUS,Mercedes,RUS_Mercedes,3.0,0.0,0.0,10.0,7.4,5.6,7.4,5
2024,1,Sakhir,NOR,McLaren,NOR_McLaren,7.0,0.0,0.0,8.0,11.4,9.0,6.8,6
2024,1,Sakhir,HAM,Mercedes,HAM_Mercedes,9.0,0.0,0.0,6.0,6.2,7.0,9.0,7
2024,1,Sakhir,PIA,McLaren,PIA_McLaren,8.0,0.0,0.0,4.0,2.8,9.6,11.0,8
2024,1,Sakhir,ALO,Aston Martin,ALO_Aston Martin,6.0,0.0,0.0,2.0,4.6,10.4,10.6,9
2024,1,Sakhir,STR,Aston Martin,STR_Aston Martin,12.0,0.0,0.0,1.0,5.4,15.0,8.8,10
2024,1,Sakhir,ZHO,Kick Sauber,ZHO_Kick Sauber,17.0,0.0,0.0,0.0,0.0,15.6,15.2,11
2024,1,Sakhir,MAG,Haas F1 Team,MAG_Haas F1 Team,15.0,0.0,0.0,0.0,0.0,14.0,16.8,12
2024,1,Sakhir,RIC,RB,RIC_RB,14.0,0.0,0.0,0.0,1.2,12.8,12.0,13
2024,1,Sakhir,TSU,RB,TSU_RB,11.0,0.0,0.0,0.0,2.2,14.2,11.0,14
2024,1,Sakhir,ALB,Williams,ALB_Williams,13.0,0.0,0.0,0.0,0.8,12.2,12.6,15
2024,1,Sakhir,HUL,Haas F1 Team,HUL_Haas F1 Team,10.0,0.0,0.0,0.0,0.0,12.4,14.0,16
2024,1,Sakhir,OCO,Alpine,OCO_Alpine,19.0,0.0,0.0,0.0,2.8,13.0,10.8,17
2024,1,Sakhir,GAS,Alpine,GAS_Alpine,20.0,0.0,0.0,0.0,2.8,9.4,9.6,18
2024,1,Sakhir,BOT,Kick Sauber,BOT_Kick Sauber,16.0,0.0,0.0,0.0,0.0,13.0,15.8,19
2024,1,Sakhir,SAR,Williams,SAR_Williams,18.0,0.0,0.0,0.0,0.2,16.0,13.8,20
2024,2,Jeddah,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,26.0,25.0,25.4,1.6,1.0,1
2024,2,Jeddah,PER,Red Bull Racing,PER_Red Bull Racing,3.0,2.0,18.0,18.0,11.4,7.8,6.6,2
2024,2,Jeddah,LEC,Ferrari,LEC_Ferrari,2.0,4.0,12.0,16.0,12.6,1.6,6.2,3
2024,2,Jeddah,PIA,McLaren,PIA_McLaren,5.0,8.0,4.0,12.0,3.6,9.2,9.2,4
2024,2,Jeddah,ALO,Aston Martin,ALO_Aston Martin,4.0,9.0,2.0,10.0,5.0,7.8,9.2,5
2024,2,Jeddah,RUS,Mercedes,RUS_Mercedes,7.0,5.0,10.0,8.0,7.4,5.2,7.4,6
2024,2,Jeddah,BEA,Ferrari,BEA_Ferrari,11.0,0.0,0.0,6.0,0.0,10.0,10.0,7
2024,2,Jeddah,NOR,McLaren,NOR_McLaren,6.0,6.0,8.0,4.0,9.4,10.0,7.6,8
2024,2,Jeddah,HAM,Mercedes,HAM_Mercedes,8.0,7.0,6.0,2.0,7.4,8.2,6.6,9
2024,2,Jeddah,HUL,Haas F1 Team,HUL_Haas F1 Team,15.0,16.0,0.0,1.0,0.0,10.8,15.0,10
2024,2,Jeddah,ALB,Williams,ALB_Williams,12.0,15.0,0.0,0.0,0.4,11.8,13.8,11
2024,2,Jeddah,MAG,Haas F1 Team,MAG_Haas F1 Team,13.0,12.0,0.0,0.0,0.0,13.6,16.4,12
2024,2,Jeddah,OCO,Alpine,OCO_Alpine,17.0,17.0,0.0,0.0,2.8,15.2,10.6,13
2024,2,Jeddah,SAR,Williams,SAR_Williams,19.0,20.0,0.0,0.0,0.0,16.4,15.8,14
2024,2,Jeddah,TSU,RB,TSU_RB,9.0,14.0,0.0,0.0,1.2,14.2,12.2,15
2024,2,Jeddah,RIC,RB,RIC_RB,14.0,13.0,0.0,0.0,1.2,12.8,11.6,16
2024,2,Jeddah,BOT,Kick Sauber,BOT_Kick Sauber,16.0,19.0,0.0,0.0,0.0,13.6,17.2,17
2024,2,Jeddah,ZHO,Kick Sauber,ZHO_Kick Sauber,20.0,11.0,0.0,0.0,0.0,16.6,14.8,18
2024,2,Jeddah,STR,Aston Martin,STR_Aston Martin,10.0,10.0,1.0,0.0,4.4,13.4,9.4,19
2024,2,Jeddah,GAS,Alpine,GAS_Alpine,18.0,18.0,0.0,0.0,1.2,12.0,12.0,20
2024,3,Melbourne,SAI,Ferrari,SAI_Ferrari,2.0,6.0,15.0,25.0,8.6,8.2,7.4,1
2024,3,Melbourne,LEC,Ferrari,LEC_Ferrari,4.0,3.0,28.0,19.0,12.8,1.8,6.2,2
2024,3,Melbourne,NOR,McLaren,NOR_McLaren,3.0,8.0,12.0,15.0,8.2,7.8,8.2,3
2024,3,Melbourne,PIA,McLaren,PIA_McLaren,5.0,5.0,16.0,12.0,5.2,8.8,8.4,4
2024,3,Melbourne,PER,Red Bull Racing,PER_Red Bull Racing,6.0,2.0,36.0,10.0,15.0,7.4,3.0,5
2024,3,Melbourne,STR,Aston Martin,STR_Aston Martin,9.0,12.0,1.0,8.0,4.4,11.4,9.8,6
2024,3,Melbourne,TSU,RB,TSU_RB,8.0,18.0,0.0,6.0,1.2,12.4,12.8,7
2024,3,Melbourne,ALO,Aston Martin,ALO_Aston Martin,10.0,7.0,12.0,4.0,7.0,6.0,6.6,8
2024,3,Melbourne,HUL,Haas F1 Team,HUL_Haas F1 Team,16.0,11.0,1.0,2.0,0.2,11.4,14.4,9
2024,3,Melbourne,MAG,Haas F1 Team,MAG_Haas F1 Team,14.0,15.0,0.0,1.0,0.0,13.0,15.0,10
2024,3,Melbourne,ALB,Williams,ALB_Williams,12.0,13.0,0.0,0.0,0.0,11.4,14.2,11
2024,3,Melbourne,RIC,RB,RIC_RB,18.0,16.0,0.0,0.0,0.0,14.8,13.4,12
2024,3,Melbourne,GAS,Alpine,GAS_Alpine,17.0,21.0,0.0,0.0,1.2,13.4,13.8,13
2024,3,Melbourne,BOT,Kick Sauber,BOT_Kick Sauber,13.0,20.0,0.0,0.0,0.0,15.0,17.6,14
2024,3,Melbourne,ZHO,Kick Sauber,ZHO_Kick Sauber,19.0,14.0,0.0,0.0,0.0,18.6,15.6,15
2024,3,Melbourne,OCO,Alpine,OCO_Alpine,15.0,17.0,0.0,0.0,2.6,15.6,11.2,16
2024,3,Melbourne,RUS,Mercedes,RUS_Mercedes,7.0,4.0,18.0,0.0,7.4,5.0,7.4,17
2024,3,Melbourne,HAM,Mercedes,HAM_Mercedes,11.0,9.0,8.0,0.0,4.0,8.6,8.0,18
2024,3,Melbourne,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,51.0,0.0,25.4,1.2,1.0,19
2024,4,Suzuka,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,51.0,26.0,20.4,1.2,4.6,1
2024,4,Suzuka,PER,Red Bull Racing,PER_Red Bull Racing,2.0,3.0,46.0,18.0,14.6,6.8,3.2,2
2024,4,Suzuka,SAI,Ferrari,SAI_Ferrari,4.0,4.0,40.0,15.0,11.2,8.2,6.8,3
2024,4,Suzuka,LEC,Ferrari,LEC_Ferrari,8.0,2.0,47.0,12.0,16.6,2.2,2.6,4
2024,4,Suzuka,NOR,McLaren,NOR_McLaren,3.0,6.0,27.0,10.0,7.4,7.2,8.4,5
2024,4,Suzuka,ALO,Aston Martin,ALO_Aston Martin,5.0,8.0,16.0,8.0,4.8,7.2,7.6,6
2024,4,Suzuka,RUS,Mercedes,RUS_Mercedes,9.0,7.0,18.0,6.0,7.4,4.8,7.8,7
2024,4,Suzuka,PIA,McLaren,PIA_McLaren,6.0,5.0,28.0,4.0,7.6,7.8,6.4,8
2024,4,Suzuka,HAM,Mercedes,HAM_Mercedes,7.0,10.0,8.0,2.0,3.2,9.8,10.0,9
2024,4,Suzuka,TSU,RB,TSU_RB,10.0,11.0,6.0,1.0,2.0,10.8,12.4,10
2024,4,Suzuka,HUL,Haas F1 Team,HUL_Haas F1 Team,12.0,13.0,3.0,0.0,0.6,12.4,13.8,11
2024,4,Suzuka,STR,Aston Martin,STR_Aston Martin,16.0,9.0,9.0,0.0,4.0,12.6,10.0,12
2024,4,Suzuka,MAG,Haas F1 Team,MAG_Haas F1 Team,18.0,14.0,1.0,0.0,0.2,13.4,13.4,13
2024,4,Suzuka,BOT,Kick Sauber,BOT_Kick Sauber,13.0,20.0,0.0,0.0,0.0,14.0,17.2,14
2024,4,Suzuka,OCO,Alpine,OCO_Alpine,15.0,18.0,0.0,0.0,2.4,15.8,12.4,15
2024,4,Suzuka,GAS,Alpine,GAS_Alpine,17.0,19.0,0.0,0.0,0.0,13.8,15.0,16
2024,4,Suzuka,SAR,Williams,SAR_Williams,19.0,21.0,0.0,0.0,0.0,16.4,15.4,17
2024,4,Suzuka,ZHO,Kick Sauber,ZHO_Kick Sauber,20.0,16.0,0.0,0.0,0.0,18.4,15.2,18
2024,4,Suzuka,RIC,RB,RIC_RB,11.0,17.0,0.0,0.0,0.0,15.0,13.2,19
2024,4,Suzuka,ALB,Williams,ALB_Williams,14.0,15.0,0.0,0.0,0.0,11.2,12.6,20
2024,5,Shanghai,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,77.0,25.0,20.6,1.0,4.6,1
2024,5,Shanghai,NOR,McLaren,NOR_McLaren,4.0,5.0,37.0,18.0,9.4,4.8,5.4,2
2024,5,Shanghai,PER,Red Bull Racing,PER_Red Bull Racing,2.0,2.0,64.0,15.0,15.2,5.0,3.0,3
2024,5,Shanghai,LEC,Ferrari,LEC_Ferrari,6.0,3.0,59.0,12.0,15.4,3.6,3.0,4
2024,5,Shanghai,SAI,Ferrari,SAI_Ferrari,7.0,4.0,55.0,10.0,12.6,7.6,6.2,5
2024,5,Shanghai,RUS,Mercedes,RUS_Mercedes,8.0,7.0,24.0,8.0,7.8,6.0,7.6,6
2024,5,Shanghai,ALO,Aston Martin,ALO_Aston Martin,3.0,8.0,24.0,7.0,6.0,6.4,7.0,7
2024,5,Shanghai,PIA,McLaren,PIA_McLaren,5.0,6.0,32.0,4.0,8.0,5.4,6.0,8
2024,5,Shanghai,HAM,Mercedes,HAM_Mercedes,18.0,9.0,10.0,2.0,2.4,9.2,10.4,9
2024,5,Shanghai,HUL,Haas F1 Team,HUL_Haas F1 Team,9.0,13.0,3.0,1.0,0.6,12.2,12.2,10
2024,5,Shanghai,OCO,Alpine,OCO_Alpine,13.0,18.0,0.0,0.0,0.0,15.6,14.6,11
2024,5,Shanghai,ALB,Williams,ALB_Williams,14.0,15.0,0.0,0.0,0.0,13.0,14.2,12
2024,5,Shanghai,GAS,Alpine,GAS_Alpine,15.0,19.0,0.0,0.0,0.0,16.4,16.0,13
2024,5,Shanghai,ZHO,Kick Sauber,ZHO_Kick Sauber,16.0,16.0,0.0,0.0,0.0,19.0,15.8,14
2024,5,Shanghai,STR,Aston Martin,STR_Aston Martin,11.0,10.0,9.0,0.0,2.0,12.0,11.4,15
2024,5,Shanghai,MAG,Haas F1 Team,MAG_Haas F1 Team,17.0,14.0,1.0,0.0,0.2,15.4,13.4,16
2024,5,Shanghai,SAR,Williams,SAR_Williams,20.0,21.0,0.0,0.0,0.0,16.4,16.6,17
2024,5,Shanghai,RIC,RB,RIC_RB,12.0,17.0,0.0,0.0,0.0,14.4,14.2,18
2024,5,Shanghai,TSU,RB,TSU_RB,19.0,11.0,7.0,0.0,2.2,8.8,10.8,19
2024,5,Shanghai,BOT,Kick Sauber,BOT_Kick Sauber,10.0,20.0,0.0,0.0,0.0,15.2,16.6,20
2024,6,Miami,NOR,McLaren,NOR_McLaren,5.0,5.0,58.0,25.0,11.0,4.6,4.8,1
2024,6,Miami,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,110.0,18.0,20.4,1.0,4.6,2
2024,6,Miami,LEC,Ferrari,LEC_Ferrari,2.0,3.0,76.0,15.0,14.2,4.4,3.4,3
2024,6,Miami,PER,Red Bull Racing,PER_Red Bull Racing,4.0,2.0,85.0,12.0,15.8,3.6,2.8,4
2024,6,Miami,SAI,Ferrari,SAI_Ferrari,3.0,4.0,69.0,10.0,13.0,6.6,6.0,5
2024,6,Miami,HAM,Mercedes,HAM_Mercedes,8.0,9.0,19.0,8.0,2.4,10.6,10.4,6
2024,6,Miami,TSU,RB,TSU_RB,10.0,11.0,7.0,6.0,1.4,11.4,13.0,7
2024,6,Miami,RUS,Mercedes,RUS_Mercedes,7.0,7.0,33.0,4.0,6.4,6.8,8.2,8
2024,6,Miami,ALO,Aston Martin,ALO_Aston Martin,15.0,8.0,31.0,2.0,6.2,5.6,7.0,9
2024,6,Miami,OCO,Alpine,OCO_Alpine,13.0,16.0,0.0,1.0,0.0,15.8,14.4,10
2024,6,Miami,HUL,Haas F1 Team,HUL_Haas F1 Team,9.0,13.0,4.0,0.0,0.8,12.4,11.2,11
2024,6,Miami,GAS,Alpine,GAS_Alpine,12.0,19.0,0.0,0.0,0.0,17.4,16.0,12
2024,6,Miami,PIA,McLaren,PIA_McLaren,6.0,6.0,38.0,0.0,7.2,5.8,6.4,13
2024,6,Miami,ZHO,Kick Sauber,ZHO_Kick Sauber,19.0,17.0,0.0,0.0,0.0,18.4,15.2,14
2024,6,Miami,RIC,RB,RIC_RB,20.0,18.0,0.0,0.0,0.0,13.8,15.6,15
2024,6,Miami,BOT,Kick Sauber,BOT_Kick Sauber,16.0,20.0,0.0,0.0,0.0,13.6,16.8,16
2024,6,Miami,STR,Aston Martin,STR_Aston Martin,11.0,10.0,9.0,0.0,1.8,11.6,12.4,17
2024,6,Miami,ALB,Williams,ALB_Williams,14.0,15.0,0.0,0.0,0.0,13.0,13.8,18
2024,6,Miami,MAG,Haas F1 Team,MAG_Haas F1 Team,18.0,14.0,1.0,0.0,0.2,15.4,12.6,19
2024,6,Miami,SAR,Williams,SAR_Williams,17.0,21.0,0.0,0.0,0.0,19.2,16.8,20
2024,7,Imola,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,136.0,25.0,18.8,1.0,4.8,1
2024,7,Imola,NOR,McLaren,NOR_McLaren,2.0,4.0,83.0,18.0,14.4,4.2,3.8,2
2024,7,Imola,LEC,Ferrari,LEC_Ferrari,3.0,3.0,98.0,15.0,14.8,4.4,3.2,3
2024,7,Imola,PIA,McLaren,PIA_McLaren,5.0,6.0,41.0,12.0,6.4,5.4,7.4,4
2024,7,Imola,SAI,Ferrari,SAI_Ferrari,4.0,5.0,83.0,10.0,15.0,4.0,3.4,5
2024,7,Imola,HAM,Mercedes,HAM_Mercedes,8.0,9.0,27.0,8.0,2.8,10.4,10.2,6
2024,7,Imola,RUS,Mercedes,RUS_Mercedes,6.0,7.0,37.0,7.0,5.2,7.6,8.8,7
2024,7,Imola,PER,Red Bull Racing,PER_Red Bull Racing,11.0,2.0,103.0,4.0,14.6,3.4,3.2,8
2024,7,Imola,STR,Aston Martin,STR_Aston Martin,13.0,11.0,9.0,2.0,1.6,11.4,13.8,9
2024,7,Imola,TSU,RB,TSU_RB,7.0,10.0,14.0,1.0,2.6,11.2,11.6,10
2024,7,Imola,HUL,Haas F1 Team,HUL_Haas F1 Team,10.0,13.0,6.0,0.0,0.8,12.2,10.2,11
2024,7,Imola,MAG,Haas F1 Team,MAG_Haas F1 Team,18.0,16.0,1.0,0.0,0.2,16.0,14.0,12
2024,7,Imola,RIC,RB,RIC_RB,9.0,14.0,5.0,0.0,0.0,15.0,16.0,13
2024,7,Imola,OCO,Alpine,OCO_Alpine,12.0,15.0,1.0,0.0,0.2,14.6,13.0,14
2024,7,Imola,ZHO,Kick Sauber,ZHO_Kick Sauber,17.0,18.0,0.0,0.0,0.0,18.8,15.8,15
2024,7,Imola,GAS,Alpine,GAS_Alpine,15.0,19.0,0.0,0.0,0.0,15.8,14.8,16
2024,7,Imola,SAR,Williams,SAR_Williams,19.0,21.0,0.0,0.0,0.0,18.6,17.6,17
2024,7,Imola,BOT,Kick Sauber,BOT_Kick Sauber,16.0,20.0,0.0,0.0,0.0,13.6,16.2,18
2024,7,Imola,ALO,Aston Martin,ALO_Aston Martin,20.0,8.0,33.0,0.0,6.2,7.4,7.0,19
2024,7,Imola,ALB,Williams,ALB_Williams,14.0,17.0,0.0,0.0,0.0,13.2,14.4,20
2024,8,Monaco,LEC,Ferrari,LEC_Ferrari,1.0,2.0,113.0,25.0,14.6,4.6,3.2,1
2024,8,Monaco,PIA,McLaren,PIA_McLaren,2.0,6.0,53.0,18.0,6.4,5.4,7.4,2
2024,8,Monaco,SAI,Ferrari,SAI_Ferrari,3.0,5.0,93.0,15.0,14.0,4.0,3.8,3
2024,8,Monaco,NOR,McLaren,NOR_McLaren,4.0,4.0,101.0,12.0,17.2,3.4,2.6,4
2024,8,Monaco,RUS,Mercedes,RUS_Mercedes,5.0,7.0,44.0,10.0,5.0,7.4,9.0,5
2024,8,Monaco,VER,Red Bull Racing,VER_Red Bull Racing,6.0,1.0,161.0,8.0,18.8,1.0,4.8,6
2024,8,Monaco,HAM,Mercedes,HAM_Mercedes,7.0,8.0,35.0,7.0,4.0,10.4,9.6,7
2024,8,Monaco,TSU,RB,TSU_RB,8.0,10.0,15.0,4.0,2.8,10.8,10.6,8
2024,8,Monaco,ALB,Williams,ALB_Williams,9.0,17.0,0.0,2.0,0.0,13.6,16.2,9
2024,8,Monaco,GAS,Alpine,GAS_Alpine,10.0,19.0,0.0,1.0,0.0,15.2,14.0,10
2024,8,Monaco,ALO,Aston Martin,ALO_Aston Martin,14.0,9.0,33.0,0.0,4.2,10.6,9.8,11
2024,8,Monaco,RIC,RB,RIC_RB,12.0,14.0,5.0,0.0,0.0,14.0,15.4,12
2024,8,Monaco,BOT,Kick Sauber,BOT_Kick Sauber,17.0,20.0,0.0,0.0,0.0,13.6,16.4,13
2024,8,Monaco,STR,Aston Martin,STR_Aston Martin,13.0,11.0,11.0,0.0,2.0,12.0,11.8,14
2024,8,Monaco,SAR,Williams,SAR_Williams,15.0,21.0,0.0,0.0,0.0,18.8,17.0,15
2024,8,Monaco,ZHO,Kick Sauber,ZHO_Kick Sauber,18.0,18.0,0.0,0.0,0.0,18.2,15.2,16
2024,8,Monaco,OCO,Alpine,OCO_Alpine,11.0,15.0,1.0,0.0,0.2,13.6,13.2,17
2024,8,Monaco,PER,Red Bull Racing,PER_Red Bull Racing,16.0,3.0,107.0,0.0,11.8,5.0,4.4,18
2024,8,Monaco,HUL,Haas F1 Team,HUL_Haas F1 Team,19.0,13.0,6.0,0.0,0.6,11.2,10.4,19
2024,8,Monaco,MAG,Haas F1 Team,MAG_Haas F1 Team,20.0,16.0,1.0,0.0,0.2,17.0,14.0,20
2024,9,Montréal,VER,Red Bull Racing,VER_Red Bull Racing,2.0,1.0,169.0,25.0,20.4,2.0,2.2,1
2024,9,Montréal,NOR,McLaren,NOR_McLaren,3.0,3.0,113.0,18.0,16.6,3.6,2.8,2
2024,9,Montréal,RUS,Mercedes,RUS_Mercedes,1.0,7.0,54.0,15.0,7.0,7.0,6.6,3
2024,9,Montréal,HAM,Mercedes,HAM_Mercedes,7.0,8.0,42.0,13.0,5.4,9.6,7.4,4
2024,9,Montréal,PIA,McLaren,PIA_McLaren,4.0,6.0,71.0,10.0,7.6,4.8,7.0,5
2024,9,Montréal,ALO,Aston Martin,ALO_Aston Martin,6.0,9.0,33.0,8.0,3.4,11.4,10.4,6
2024,9,Montréal,STR,Aston Martin,STR_Aston Martin,9.0,11.0,11.0,6.0,0.4,12.8,13.4,7
2024,9,Montréal,RIC,RB,RIC_RB,5.0,14.0,5.0,4.0,0.0,12.8,15.4,8
2024,9,Montréal,GAS,Alpine,GAS_Alpine,15.0,18.0,1.0,2.0,0.2,13.8,13.4,9
2024,9,Montréal,OCO,Alpine,OCO_Alpine,18.0,16.0,1.0,1.0,0.2,12.8,13.4,10
2024,9,Montréal,HUL,Haas F1 Team,HUL_Haas F1 Team,17.0,13.0,6.0,0.0,0.2,11.8,12.4,11
2024,9,Montréal,MAG,Haas F1 Team,MAG_Haas F1 Team,14.0,17.0,1.0,0.0,0.0,18.2,16.0,12
2024,9,Montréal,BOT,Kick Sauber,BOT_Kick Sauber,19.0,20.0,0.0,0.0,0.0,14.4,16.2,13
2024,9,Montréal,TSU,RB,TSU_RB,8.0,10.0,19.0,0.0,2.4,10.8,10.8,14
2024,9,Montréal,ZHO,Kick Sauber,ZHO_Kick Sauber,20.0,19.0,0.0,0.0,0.0,18.0,15.4,15
2024,9,Montréal,SAI,Ferrari,SAI_Ferrari,12.0,4.0,108.0,0.0,12.0,4.2,4.2,16
2024,9,Montréal,ALB,Williams,ALB_Williams,10.0,15.0,2.0,0.0,0.4,13.0,15.8,17
2024,9,Montréal,PER,Red Bull Racing,PER_Red Bull Racing,16.0,5.0,107.0,0.0,9.8,7.0,7.0,18
2024,9,Montréal,LEC,Ferrari,LEC_Ferrari,11.0,2.0,138.0,0.0,15.8,4.0,3.0,19
2024,9,Montréal,SAR,Williams,SAR_Williams,13.0,21.0,0.0,0.0,0.0,18.0,17.2,20
2024,10,Barcelona,VER,Red Bull Racing,VER_Red Bull Racing,2.0,1.0,194.0,25.0,20.2,2.2,2.2,1
2024,10,Barcelona,NOR,McLaren,NOR_McLaren,1.0,3.0,131.0,19.0,18.2,3.6,2.2,2
2024,10,Barcelona,HAM,Mercedes,HAM_Mercedes,3.0,8.0,55.0,15.0,7.6,9.6,6.4,3
2024,10,Barcelona,RUS,Mercedes,RUS_Mercedes,4.0,7.0,69.0,12.0,8.8,5.4,5.8,4
2024,10,Barcelona,LEC,Ferrari,LEC_Ferrari,5.0,2.0,138.0,10.0,13.4,4.6,6.0,5
2024,10,Barcelona,SAI,Ferrari,SAI_Ferrari,6.0,4.0,108.0,8.0,9.0,5.8,6.8,6
2024,10,Barcelona,PIA,McLaren,PIA_McLaren,9.0,6.0,81.0,6.0,8.8,4.4,6.4,7
2024,10,Barcelona,PER,Red Bull Racing,PER_Red Bull Racing,11.0,5.0,107.0,4.0,6.2,9.8,10.2,8
2024,10,Barcelona,GAS,Alpine,GAS_Alpine,7.0,15.0,3.0,2.0,0.6,13.4,12.0,9
2024,10,Barcelona,OCO,Alpine,OCO_Alpine,8.0,17.0,2.0,1.0,0.4,13.4,12.4,10
2024,10,Barcelona,HUL,Haas F1 Team,HUL_Haas F1 Team,13.0,14.0,6.0,0.0,0.2,12.8,12.4,11
2024,10,Barcelona,ALO,Aston Martin,ALO_Aston Martin,10.0,9.0,41.0,0.0,3.4,11.6,10.4,12
2024,10,Barcelona,ZHO,Kick Sauber,ZHO_Kick Sauber,15.0,19.0,0.0,0.0,0.0,18.0,14.8,13
2024,10,Barcelona,STR,Aston Martin,STR_Aston Martin,14.0,11.0,17.0,0.0,1.6,11.4,12.4,14
2024,10,Barcelona,RIC,RB,RIC_RB,18.0,12.0,9.0,0.0,0.8,11.6,13.2,15
2024,10,Barcelona,BOT,Kick Sauber,BOT_Kick Sauber,12.0,20.0,0.0,0.0,0.0,15.6,16.0,16
2024,10,Barcelona,MAG,Haas F1 Team,MAG_Haas F1 Team,16.0,18.0,1.0,0.0,0.0,17.4,15.8,17
2024,10,Barcelona,ALB,Williams,ALB_Williams,20.0,16.0,2.0,0.0,0.4,12.2,15.2,18
2024,10,Barcelona,TSU,RB,TSU_RB,17.0,10.0,19.0,0.0,2.2,10.4,11.6,19
2024,10,Barcelona,SAR,Williams,SAR_Williams,19.0,21.0,0.0,0.0,0.0,16.8,17.8,20
2024,11,Spielberg,RUS,Mercedes,RUS_Mercedes,3.0,7.0,81.0,25.0,9.6,4.6,5.4,1
2024,11,Spielberg,PIA,McLaren,PIA_McLaren,7.0,6.0,87.0,18.0,9.2,5.2,6.2,2
2024,11,Spielberg,SAI,Ferrari,SAI_Ferrari,4.0,4.0,116.0,15.0,8.6,5.6,7.0,3
2024,11,Spielberg,HAM,Mercedes,HAM_Mercedes,5.0,8.0,70.0,12.0,10.2,6.6,5.2,4
2024,11,Spielberg,VER,Red Bull Racing,VER_Red Bull Racing,1.0,1.0,219.0,10.0,20.2,2.4,2.2,5
2024,11,Spielberg,HUL,Haas F1 Team,HUL_Haas F1 Team,9.0,14.0,6.0,8.0,0.0,13.6,12.6,6
2024,11,Spielberg,PER,Red Bull Racing,PER_Red Bull Racing,8.0,5.0,111.0,6.0,4.0,11.6,11.2,7
2024,11,Spielberg,MAG,Haas F1 Team,MAG_Haas F1 Team,12.0,18.0,1.0,4.0,0.0,17.2,16.0,8
2024,11,Spielberg,RIC,RB,RIC_RB,11.0,12.0,9.0,2.0,0.8,12.8,12.6,9
2024,11,Spielberg,GAS,Alpine,GAS_Alpine,13.0,15.0,5.0,1.0,1.0,11.8,11.2,10
2024,11,Spielberg,LEC,Ferrari,LEC_Ferrari,6.0,3.0,148.0,0.0,13.0,4.4,6.2,11
2024,11,Spielberg,OCO,Alpine,OCO_Alpine,10.0,16.0,3.0,0.0,0.6,12.4,12.2,12
2024,11,Spielberg,STR,Aston Martin,STR_Aston Martin,17.0,11.0,17.0,0.0,1.6,12.0,12.2,13
2024,11,Spielberg,TSU,RB,TSU_RB,14.0,10.0,19.0,0.0,2.2,10.0,11.6,14
2024,11,Spielberg,ALB,Williams,ALB_Williams,16.0,17.0,2.0,0.0,0.4,13.4,16.4,15
2024,11,Spielberg,BOT,Kick Sauber,BOT_Kick Sauber,18.0,20.0,0.0,0.0,0.0,16.0,15.2,16
